feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,emotion
-9.427311,-0.988827,3.613408,1.564666,-0.585438,-5.274168,-5.021075,1.012152,1.319412,-6.735115,1.199363,-2.586346,-2.116096,4.388903,4.232363,3.401285,4.188215,3.136486,2.710181,4.759947,4.82577,2.85644,2.966232,4.391323,2.806528,4.300813,0.04156,0.074267,2522.933526,3358.107466,17.060374,24.881257,17.009055,29.364291,37.806189,fear
-4.635728,-1.937664,-6.744393,0.11102,-1.206721,-2.094103,-0.060243,0.187108,-1.906672,4.839242,2.191808,2.688836,-0.309908,2.511236,1.104295,2.666259,1.795597,0.978016,1.977233,1.707946,4.323069,2.435394,3.579717,3.131287,2.037781,1.556281,0.023897,0.039113,2198.826037,3373.105238,21.879102,12.848624,28.267574,34.482408,23.121209,neutral
16.292528,2.380462,-0.124452,-2.392973,-3.53052,2.758953,0.195102,1.249503,1.843871,0.467923,-2.015573,2.438107,-1.194561,1.590569,2.217391,1.441037,0.317848,2.540588,2.754929,0.331116,0.456709,3.52388,1.732035,1.503551,1.073617,0.469297,0.02825,0.049744,1795.766951,3219.702271,28.828536,20.097609,27.514375,34.021968,27.335482,calm
5.617635,-4.677262,2.047958,3.021591,-1.716619,1.323402,-1.059624,2.656131,-0.94052,-1.740352,-0.11789,-4.024956,-0.415746,2.362093,2.869959,2.248957,0.567398,3.352271,3.436159,2.112567,1.248058,1.468382,1.796478,2.278668,1.695515,1.141612,0.065345,0.053216,1684.288393,3622.350392,20.809354,19.409735,31.975249,29.674446,30.916892,neutral
-4.74306,0.221107,-1.047847,2.462931,-4.196932,1.092349,3.056102,-4.948109,-3.118628,4.033907,2.343489,-3.357949,-4.543502,3.782683,3.829613,3.440857,5.833346,4.146751,2.659556,4.55765,3.558177,2.823284,4.401039,4.975591,3.715849,2.522735,0.062036,0.060876,2274.746266,4144.042938,10.116891,26.577596,24.131194,26.188608,25.363331,fear
-5.707448,3.3046,-2.840469,-2.175863,-1.054346,1.941901,-0.705234,-0.486953,-1.774774,0.204276,-0.812191,-2.952907,-0.218126,1.650809,3.849801,0.888974,0.660624,1.779034,0.507164,0.42695,0.063101,0.725426,0.750112,0.216738,1.249716,0.865981,0.034426,0.034432,1689.358407,3211.275004,21.85872,19.85047,28.258954,36.744473,26.939082,calm
9.030218,1.384632,-5.183994,1.846434,2.317422,4.18109,-2.849663,-0.169808,1.702573,-1.582661,1.65573,-0.072079,-2.539364,1.238758,3.249289,1.003581,0.832,2.344379,1.969427,0.688379,1.48058,1.183219,1.358332,4.52497,1.69742,1.118749,0.080327,0.061103,2217.447668,3150.100396,25.957417,27.081373,26.735448,20.418484,31.9004,neutral
18.447265,-0.855066,-0.903666,4.676606,0.349518,0.681666,-0.720808,-3.222295,2.750279,-5.149061,-3.830222,-3.23114,-0.146224,3.484162,1.63731,5.817399,4.259834,3.009021,3.933335,3.946988,3.169862,3.893862,3.905606,4.59142,3.569061,3.821636,0.05624,0.071332,1946.061222,3433.356652,17.675768,21.820678,31.02946,27.103553,30.336946,fear
-9.276731,0.189861,1.998105,-3.019314,8.168785,2.758737,-0.68264,-2.04536,-3.16596,3.48381,-0.868501,-5.816458,-6.636365,1.912442,1.934445,0.883029,0.285563,0.163089,1.04067,1.437252,2.491771,1.669666,2.863987,2.405071,2.31323,2.779249,0.01168,0.025978,2040.318269,1928.131873,18.511037,25.380743,16.615315,25.236598,41.979982,sad
2.573897,-3.699422,-2.340745,2.899901,-0.33725,0.484571,2.008875,0.14467,-3.933535,3.483844,0.048442,0.260391,-1.332372,2.91076,3.714956,1.424657,2.865415,1.834373,0.198107,0.395945,2.224291,2.810355,2.409075,2.569099,4.389606,2.328383,0.01841,0.02905,1867.87539,2119.243296,26.189798,23.080839,21.842103,21.749255,39.402968,sad
-21.33028,-3.886433,-0.392974,-2.369038,-2.679792,-0.891202,-0.424127,-5.191143,2.170475,-1.893365,-0.240941,-1.207854,-2.73035,2.711644,1.881169,1.873318,0.688694,2.619952,1.629466,2.554932,3.444961,2.623367,1.854151,1.513573,4.325723,2.283385,0.021258,0.028628,1298.274728,1914.79395,27.605881,19.103085,25.048422,28.469708,39.16554,sad
10.011544,-2.65443,3.434053,1.238213,-4.88622,0.13658,4.369598,-2.393752,4.374977,0.557201,3.421073,-0.121543,-0.971928,3.337163,2.221402,1.264678,1.923887,0.935155,1.607884,2.695622,1.338146,0.625479,0.533117,1.573618,0.692447,0.067259,0.019213,0.051751,1761.559451,3020.794978,15.166954,20.09253,22.931227,27.616154,23.708006,calm
4.360211,-3.06081,-1.567564,-1.796593,-3.674194,0.177146,5.866409,-2.086881,3.290323,-3.256019,-5.209989,2.362487,-1.256442,2.771249,2.970893,1.221592,2.843016,0.623945,0.608201,2.572274,0.047807,1.498441,2.749653,2.816791,1.067332,2.509231,0.019894,0.033326,1862.210575,3135.990401,14.761365,32.311383,16.612686,29.271019,32.979537,calm
13.027008,-3.452995,4.587475,-1.93478,-1.060896,-2.999215,6.367003,4.459029,4.591985,4.007663,2.972226,-0.059075,1.518145,3.483657,3.148665,3.359518,6.354172,3.617698,5.000776,6.07717,4.780706,3.211981,3.26339,4.118853,6.256779,5.423543,0.139319,0.094896,3170.750089,5113.546814,20.914541,18.622964,21.52903,30.644035,26.201747,angry
-15.442009,6.487975,-0.673737,3.0388,-8.142939,-1.395986,-4.982046,-3.184096,-0.448333,-1.604248,3.342051,4.706976,-3.500503,1.012235,0.468912,2.6559,1.659044,1.532331,1.812466,1.188829,0.64353,1.551055,1.232992,1.847024,0.131979,1.686359,0.023797,0.041513,2044.374195,2799.75081,25.983603,14.296187,33.719144,35.19247,27.567052,calm
-6.983011,-2.163961,-1.82934,-2.480322,2.996648,-2.891548,-2.362845,0.333609,0.090977,-1.82955,4.450864,-2.491907,-1.113258,0.426751,1.195002,0.177043,0.583735,0.45586,0.607496,1.424939,1.255818,1.085228,1.175096,0.99501,1.465396,1.389774,0.032475,0.03799,1682.911883,3280.160034,23.014367,22.837872,31.975517,29.413245,31.194137,calm
-5.497687,1.537552,2.896773,0.241363,-2.688114,-2.968437,-7.059853,-0.417198,-0.621322,-4.633912,-0.080685,-0.131,-5.951137,1.478256,3.209046,1.166819,1.817642,1.960457,1.773664,2.488704,2.735222,3.064583,1.486502,2.323867,2.639829,1.681667,0.015685,0.031077,1363.710405,2288.731572,21.10067,22.058418,26.877609,21.243867,31.122264,sad
-12.196501,0.444137,-0.591806,0.016672,-0.330785,-3.544209,-1.727543,-7.071169,-3.032497,-2.23603,0.38026,0.036453,-3.756245,1.025794,3.106974,1.506092,1.91425,2.585249,1.720498,1.64834,1.484668,1.290927,1.942903,0.022464,1.438884,2.340251,0.022542,0.040583,1688.41894,2622.477312,20.143315,20.717334,28.516341,30.617448,30.12859,sad
-5.146009,-0.91989,8.706185,2.407091,6.447562,2.530742,2.10726,-0.978293,3.833227,0.97593,1.141429,0.116617,0.597666,4.024928,4.122881,3.949281,2.443152,4.541942,3.87698,0.682682,2.412115,3.526544,5.278596,4.607715,3.312849,3.8093,0.159764,0.084592,2511.320042,5528.329137,25.580344,19.975518,28.438064,28.797001,29.046665,angry
-9.469853,1.233063,1.212347,0.289962,2.974841,2.65675,0.613144,0.199146,0.38864,-0.442936,-6.523028,3.406455,1.192568,0.783673,3.427817,1.41002,1.892231,3.023576,2.220139,3.335376,1.647899,3.691173,1.222197,3.317622,0.265109,0.899808,0.054469,0.044994,1977.575414,3517.493386,14.045487,17.420352,27.16061,25.668335,38.705169,neutral
1.782997,1.879791,-0.745117,-4.195579,5.204086,5.507104,0.445537,3.485789,0.327326,2.36547,3.777418,3.165255,5.522909,3.518881,3.028085,2.238581,2.521495,3.810051,1.498173,4.105807,2.718856,2.181394,1.901276,3.674368,2.985359,4.588765,0.049686,0.059882,2465.417066,3639.108763,20.030593,24.597504,28.422421,36.530836,25.482638,happy
15.236808,-1.871648,3.143119,1.258151,-0.181875,1.191505,4.73995,-2.076772,0.26353,-0.755231,1.384149,-0.554043,-3.804244,1.944862,4.637755,3.246728,3.212362,2.717388,2.948375,2.570188,3.526929,3.100809,1.828732,3.253725,0.541258,3.413859,0.046175,0.068319,2052.014649,4001.355136,22.891393,30.514135,18.293212,33.877365,32.655764,happy
-2.361779,4.08219,2.135482,-1.578263,-1.218649,1.14209,-1.717682,-0.097118,3.950094,-2.487391,-1.343023,-0.922297,9.47422,2.608243,3.132068,2.768126,2.835394,2.473574,2.365269,0.549255,2.357865,1.891656,2.545457,1.929141,2.763164,2.939933,0.006318,0.044576,1442.783928,3600.356713,18.496458,29.779142,27.036223,26.57235,36.692858,neutral
3.288921,-0.940309,-2.899774,-1.363328,0.818242,-2.941047,-4.300959,-2.040454,-0.747629,3.48987,-4.080112,0.080244,-1.432714,1.272059,3.039366,1.581212,0.586445,2.388747,2.315241,0.498829,0.307063,1.91052,1.467031,1.029417,2.556299,0.907719,0.033794,0.051746,1708.434668,2341.524455,17.984661,23.946419,31.01503,26.394197,40.615467,calm
0.362423,-1.334869,4.506578,-0.100077,2.15022,-2.609329,3.207774,2.966085,-2.22486,4.594869,3.164237,3.720073,0.363964,3.178956,3.063379,2.85183,3.170503,4.256443,4.074951,1.818139,3.985402,4.191143,2.848822,3.508447,3.494002,2.150033,0.070833,0.083139,2314.066661,4468.239788,26.524862,28.718359,35.899023,28.546339,32.886005,happy
-30.311714,4.789998,-0.538547,-2.911367,-4.770465,5.703642,1.065057,-1.28516,2.758558,0.26628,-2.405939,-2.719237,-2.671197,2.483977,4.611575,2.982019,4.853185,2.671314,2.90098,3.047586,2.600924,2.913572,4.050576,4.701993,3.799066,2.309318,0.049209,0.068428,2761.166907,4249.413215,26.071054,19.455244,19.632736,31.866887,29.698938,fear
-5.987549,0.196129,1.484569,3.973262,-0.065053,3.962127,-1.366865,1.902489,-0.620328,5.532508,4.991025,1.75712,-0.705216,2.483026,4.378291,4.207537,4.85816,2.533638,4.141519,4.428986,3.098029,4.116526,3.273051,3.174646,3.469395,3.733902,0.164594,0.091956,2619.366909,5487.734198,25.138444,27.097239,32.846337,29.961298,32.778031,angry
-11.018553,2.943293,-3.05131,-1.296483,5.151501,5.040955,2.622939,2.326991,-0.092879,-0.818711,0.413275,-3.040963,2.257346,3.048831,2.066579,4.568682,3.606914,3.691842,2.51266,2.99867,3.627373,3.152782,4.601901,2.796212,2.495439,3.634253,0.049648,0.086175,2012.233075,4306.52064,16.758632,25.382921,30.536715,29.767106,26.001895,happy
6.942094,0.799898,-3.193625,3.554422,0.485586,2.563132,5.558375,-3.489863,-4.255079,2.596694,-5.203432,-0.299634,-0.81389,4.359852,3.333892,4.491966,2.933011,2.757921,4.019283,4.105281,4.295207,5.479577,5.28061,4.451617,4.809393,4.262139,0.162462,0.109097,2751.490881,4548.520974,25.754906,22.084574,35.583986,23.4778,38.257199,angry
-9.414864,-3.421976,-1.359187,1.180883,-1.406037,2.729684,3.102003,3.074613,-1.667542,-2.934654,-1.601093,1.875967,1.69609,0.795208,2.105849,0.568012,1.780932,1.270996,0.96308,2.649256,1.152714,1.790495,0.867632,1.873722,2.75973,0.922123,0.02384,0.030424,1510.646941,2394.877645,23.867036,26.354589,25.332826,30.013391,35.714881,sad
4.475582,2.619376,-0.925091,-5.942106,1.278347,5.694218,1.253714,-1.718429,0.303111,1.500759,-0.560987,3.044805,-4.297003,3.09597,3.959119,4.19832,2.952864,3.047303,2.833423,2.755388,4.019008,3.462496,4.797263,2.406369,3.342803,4.235832,0.066197,0.058036,2580.206508,3843.719804,29.58524,22.339484,31.790036,27.20814,30.819501,fear
4.396014,0.532215,-1.648199,-0.647491,1.719869,-1.47482,-3.936166,-3.308784,1.227842,-3.933711,-6.203531,-2.412566,-1.726042,2.660498,0.342224,2.146472,2.951259,0.982655,1.881644,0.350592,2.673164,2.595596,1.780022,0.472719,2.466883,1.555002,0.003318,0.035837,1761.813557,2901.791735,13.614986,13.41603,23.948074,31.589323,27.286046,sad
0.329851,-2.366077,-1.55874,6.743385,5.342329,-2.373843,5.883027,-1.234978,2.893816,-1.237223,7.38861,-0.810423,-2.24943,3.543476,6.626877,4.260554,2.971785,3.211619,2.252321,4.540132,2.749457,5.105659,4.790086,3.899981,5.236121,4.925589,0.125649,0.080796,3186.090301,5244.618909,22.457275,23.395162,27.635771,30.510749,38.810456,angry
-7.052699,-3.341962,-2.44551,-1.114408,-4.254708,-4.74633,-4.168818,-0.516298,-5.897439,-8.150939,2.617511,-4.539664,-2.082027,2.722289,0.361741,0.360558,1.167417,2.761305,1.778353,1.791924,1.504577,2.362135,3.231846,4.784025,1.651914,3.325948,0.025996,0.032002,1002.751452,2386.633851,18.308684,24.794004,25.012666,26.184005,42.15005,sad
0.290441,-4.397359,-2.954071,1.650784,1.080318,-5.161564,3.29822,-3.481928,0.174924,7.300517,-2.155134,-0.397399,-2.576371,3.675254,4.925126,3.305457,3.205693,4.60355,2.236769,3.583118,2.772306,3.262022,2.612654,2.071188,1.2915,3.047277,0.064103,0.096265,1759.295049,3869.450394,22.796274,24.800992,27.288754,18.188354,31.402029,fear
0.118869,-3.8606,-5.96902,0.785008,-4.347571,5.584252,0.189412,3.454535,-0.50651,1.654616,-0.440208,2.416719,-6.714996,2.388148,2.168764,1.345848,1.090836,1.200898,1.782767,2.714039,0.965811,0.201767,3.984581,2.171575,1.108788,2.688847,0.038403,0.044923,1671.196043,3240.236107,25.447794,14.399636,27.122475,30.490879,33.330383,calm
9.988603,-4.485136,-3.54668,-1.484682,-1.38269,-2.276363,3.110217,-0.26846,-1.010757,-2.724202,-4.054847,-2.773588,-3.527437,2.240657,4.578044,4.430143,3.125374,4.817711,4.090277,2.419537,2.042073,3.806013,3.976016,2.207257,2.974352,4.353142,0.088276,0.081688,2218.565295,3594.30748,27.436143,25.779407,21.794577,32.910577,28.495333,fear
-1.709813,-0.738737,1.63359,-0.122455,-6.327359,-4.776281,-3.852499,0.769634,1.070557,4.411072,-3.643291,3.327759,-6.413636,1.517758,1.745203,1.74159,1.190404,1.617896,0.26478,2.365161,1.74979,1.862233,1.220984,1.17202,2.024731,3.089974,0.017457,0.025559,1871.875434,2880.407969,20.620529,22.881053,29.110047,27.569183,25.958941,calm
9.640292,-1.219346,1.18848,0.352096,0.363284,-4.871305,1.359658,0.926218,4.560852,2.596749,-0.45128,-1.205254,-3.912228,5.317714,2.434584,1.631008,4.39988,3.586959,3.764412,3.686569,2.441954,3.868852,3.177216,3.037229,4.923034,4.291091,0.018583,0.084326,2551.798379,3231.846109,15.681661,28.001326,23.730067,19.108896,37.998709,fear
6.331545,6.708971,3.360156,4.267526,2.07237,-3.346766,-3.941647,7.74843,-0.095467,-0.350254,2.23699,3.151209,3.530586,4.774419,4.500736,2.189067,3.968735,2.615909,2.862491,1.906011,1.306927,2.968438,2.044018,3.927814,2.718922,3.30859,0.112821,0.044007,2228.268479,4086.82414,21.562624,28.517488,30.335766,29.484668,33.517023,happy
-5.639504,-1.782689,-2.514751,-0.843469,3.012709,-0.857662,0.386149,-8.081764,-1.122068,1.760504,2.24055,1.935307,-0.589765,2.213935,1.127279,2.645018,1.132606,2.480894,1.841513,1.814942,2.801242,2.361207,2.082597,1.302273,3.402313,2.132963,0.024484,0.030607,1343.910232,2606.483626,17.021171,25.188889,9.673494,26.99593,31.928257,sad
-17.503106,0.471884,5.200898,-4.013037,1.614166,-3.034799,2.799449,-0.402532,-0.65719,3.021865,1.275877,-3.014067,4.76134,0.035826,1.775697,0.677135,0.012775,0.365819,1.45076,1.849727,2.558932,2.976037,1.777687,1.056807,2.539017,0.885359,0.015639,0.04939,2157.4562,2704.147807,29.804116,25.915262,28.16981,26.41657,37.086444,calm
7.941317,-0.146165,1.718847,-2.294824,-0.461038,-0.327617,-1.314249,-1.844531,2.963585,-3.758933,-0.456679,-4.767987,-6.923147,4.695185,4.78587,3.014593,3.550632,3.210706,3.211755,3.01197,3.960077,3.11884,3.915013,5.167709,3.889557,3.6248,0.049713,0.079712,1648.750738,4502.090927,15.209722,13.406981,25.477252,30.771103,38.622528,fear
17.584871,-0.555615,4.677474,1.544605,2.25977,2.263551,-0.375413,-1.039544,-0.183481,-3.515728,-0.542131,-1.190374,-3.587716,4.458666,4.007717,4.246042,4.697451,3.76214,3.061284,4.303942,1.077803,3.891905,4.765169,5.046925,3.470557,1.758613,0.025202,0.115951,2840.707622,6210.379445,12.944482,24.71168,34.311758,30.03231,24.040324,angry
4.238786,-0.338137,4.325006,4.986462,-3.395318,9.424559,-0.392907,0.996888,-8.856739,2.124928,-7.362442,-1.331781,-2.558664,3.966124,3.679326,4.08694,4.745932,2.496034,3.295594,2.654564,2.579293,5.43269,2.231077,2.677907,5.694262,3.373164,0.05884,0.08801,1802.37135,3379.536261,16.916911,28.211108,29.357833,25.848768,31.332449,fear
15.157357,-2.481836,2.615646,4.884892,8.46146,4.04868,1.984219,1.725065,5.556305,0.040689,3.287708,7.482308,0.571877,1.986048,3.139187,4.293445,3.16305,3.652786,3.704954,4.560949,3.054034,3.416235,5.407047,3.518038,4.725786,4.013938,0.119168,0.118454,2161.891981,5266.006645,22.763812,27.242218,24.122646,29.002628,19.737347,angry
4.902554,-1.725544,5.399454,1.802967,0.644438,1.504707,-0.592113,5.952838,-0.744363,2.289912,-1.55689,0.904976,-2.811058,4.228604,4.064818,4.548846,4.468131,4.029113,6.039491,3.981712,4.039169,3.914774,4.202602,3.713927,3.631734,4.752062,0.118258,0.12635,2147.751555,5913.690877,24.476246,22.74281,25.612327,32.203413,26.868206,angry
-6.745666,-1.065693,1.394373,2.747806,-5.24839,1.884738,-1.372954,3.375869,-5.517826,7.335897,-2.65842,4.289884,-0.207554,1.181333,2.265114,3.029125,0.447295,2.701589,1.987822,2.577044,2.010975,1.428131,0.886877,2.672645,2.667272,2.662272,0.056414,0.061809,2421.820784,2711.904504,8.291013,31.589737,19.294767,23.568784,30.561928,neutral
-10.612684,1.278388,-2.457788,-0.004582,-5.916826,-0.413883,-0.786652,2.67061,-0.437269,1.388601,4.937229,-0.780299,3.701396,3.623962,2.965731,3.39135,2.993325,3.02942,2.92652,3.196649,4.210747,1.79873,3.787132,3.620226,4.884415,3.13433,0.080371,0.062802,2049.851171,3989.995367,23.038841,21.674175,27.114211,28.178256,35.956898,fear
3.967959,-2.28651,2.060444,-2.860709,0.658073,-6.84777,-2.179339,-2.661206,-5.69361,1.835762,-3.420198,-3.729835,2.403898,1.96145,2.579802,0.097294,1.001458,3.886389,2.654047,0.726666,2.025031,0.80435,3.193835,0.469748,2.075297,2.060281,0.013324,0.027951,1584.497259,1966.56231,13.602217,22.224466,21.834698,26.684351,31.899619,sad
16.283793,0.363745,-0.986058,1.392312,2.526204,5.667544,-3.590975,4.689938,-5.302035,3.618859,4.389846,4.545209,2.606514,2.934897,4.747079,2.932494,3.061302,3.543735,3.633849,4.240703,3.304599,4.329696,2.627681,4.038814,3.727543,5.013829,0.160121,0.095751,2118.230945,4115.436811,25.618721,22.283217,34.745773,33.483465,33.275856,angry
22.629041,-3.74441,0.436192,1.652189,3.786109,5.180516,-2.187273,-0.722987,5.012517,-4.119273,-2.329541,2.213338,7.062987,2.322955,4.059571,4.5544,5.469827,4.446728,2.158345,2.714084,5.372027,4.440263,2.874173,4.493497,4.307159,1.505534,0.04442,0.107769,3915.942143,5158.253843,7.752863,14.937897,29.128806,32.673888,31.028913,angry
3.061448,3.096713,3.787532,6.185822,3.060705,2.33074,0.161115,-0.485221,4.410746,4.353211,-1.731038,3.669288,3.451151,1.886191,3.540457,1.950454,0.570707,2.839898,3.257815,2.884929,5.867107,3.378851,3.147142,3.429591,2.558681,3.929479,0.088664,0.075516,2265.954916,3249.121443,17.49307,24.413169,23.776503,30.458636,30.838191,happy
9.305795,-1.430472,2.07867,-0.422862,-3.114849,1.004538,6.108953,-2.875729,1.858177,3.892731,8.400092,0.021201,-0.396002,1.833308,4.140516,2.132586,2.629404,1.151062,3.883972,4.158258,3.845775,1.394675,3.607151,1.32733,3.05804,3.205078,0.087444,0.079356,2496.987399,3058.033834,22.675605,23.488041,21.486901,21.153013,39.700111,happy
3.650345,1.099988,1.861382,1.246312,-0.270411,-0.527703,-0.246422,4.554649,-3.86502,-0.590525,-0.077822,0.215705,1.790325,2.651751,5.025316,4.886954,4.674334,3.792441,3.261648,3.674798,4.060865,4.666186,3.918689,4.360453,3.566091,4.286326,0.111029,0.106699,2204.876384,5292.262624,22.700016,25.644812,21.062787,25.449346,27.657057,angry
-5.719049,-3.947073,-3.099255,3.392024,5.203199,0.27432,0.431645,2.32936,0.219906,3.2991,0.874867,0.406624,-2.097639,1.054733,1.159088,3.234117,1.853393,1.599603,0.048293,1.359887,1.228314,1.205227,2.332836,2.122249,0.638704,0.702159,0.030505,0.072632,2447.816789,3142.03442,10.117028,23.640221,26.234701,30.584585,35.706869,neutral
3.626114,3.091183,6.794621,1.30447,-1.6993,0.346596,-2.413938,2.61545,4.693369,1.136876,-3.36288,4.564953,-3.828897,1.454045,2.821662,3.251785,3.422247,2.93386,4.760044,3.065168,4.034668,3.786955,1.707126,2.83027,5.123321,2.495649,0.063809,0.072985,2324.305027,3619.021802,17.583583,30.160048,25.316907,22.359625,24.441267,happy
-12.580465,0.686223,-5.178101,1.631269,-3.398654,-2.919307,4.710676,3.097739,-0.24236,-4.533114,5.443267,-1.188965,0.142743,2.411934,0.462895,0.859963,1.431925,1.63072,0.196393,1.826338,1.53374,3.167318,2.500291,1.230744,1.303931,2.514497,0.032553,0.026289,2365.323526,2643.647271,32.394848,25.139775,22.822794,17.164837,35.883822,calm
-2.809422,-4.608358,-2.462523,-5.781449,-3.493009,-7.316425,6.114647,-0.978961,0.699179,-3.405729,0.676952,1.421369,1.908699,3.417374,4.515434,2.892347,3.87415,3.548271,2.324849,1.670183,3.201018,3.204678,3.230365,4.549985,4.876193,4.157214,0.07057,0.078402,2258.272539,3995.885949,20.700302,25.962745,26.22899,26.523877,33.307375,fear
4.998616,-3.032634,-0.929308,2.067988,-3.359283,3.467844,-1.060158,6.512812,0.206033,5.116028,3.593038,-1.833315,-3.905072,2.113627,1.417357,3.579719,1.753141,1.699596,0.604102,2.419217,0.825778,2.442437,2.580092,1.250325,2.95658,1.725125,0.027931,0.069316,1722.958828,3712.969627,22.128972,24.945923,27.85931,24.149062,40.456748,neutral
8.529775,-4.708948,-2.605022,-4.545389,-0.582277,3.795555,0.524751,2.454223,-1.655407,-0.308092,-4.279313,-0.890658,-2.83791,1.33973,1.270988,1.18556,3.607557,3.267545,2.916142,3.295059,2.919303,1.477623,1.37509,1.7354,1.289315,0.459955,0.032669,0.024339,1837.163243,2641.881761,19.594806,23.956017,24.235733,20.797446,26.059906,calm
