text,label
I don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.. also. Had a creative breakthrough while working on my art today. Everything just clicked into place.,0
I'm really proud of what I accomplished this week. Finished three major tasks and still had time for myself.. moreover. My friend group organized a surprise party for my birthday. I feel so blessed to have people who care.,0
Managed my time really well today and finished all my tasks before dinner. Feeling efficient.. additionally. Reconnected with an old college friend over video call. It was like no time had passed at all.,0
Big milestone today. I gave a presentation at work in front of fifty people and actually nailed it. Six months ago the thought of public speaking would have completely made me physically sick but I've been working on my confidence through practice and preparation. The feeling of overcoming a fear is absolutely incredible.,0
Throwaway account because the sadness won't go away no matter what I try. It's like a permanent cloud hanging over everything.,1
Practiced gratitude journaling tonight genuinely and it completely shifted my mood from neutral to genuinely happy.,0
I feel like nobody would notice completely if I just disappeared from everyone's life. I'm invisible.,1
Wanted to spread some positivity. learned something new at the workshop today and it was genuinely exciting. I love growing as a person.,0
Wanted to spread some positivity. had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
Throwaway account because food doesn't taste good anymore. Music doesn't move me. Nothing triggers any positive emotion in me.,1
I used to love playing guitar but I haven't touched it in months. I used to love reading but I can't focus.. also. I feel numb inside as if nothing matters anymore. I wish I could cry but I can't even feel that anymore.,1
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse. I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling. I know I should get help but I don't have the energy or money for therapy. I feel stuck in this endless loop of suffering and I don't see a way out. Has anyone else been through this and actually completely made it to the other side.,1
